Hypothesis File: output_preprocessing.tgt_after_adding_sentence_id
Reference File: post_edition_after_tokenizing_lowercasing.tgt_after_adding_sentence_id
Ave-Reference File: 
            Sent Id |  Ins |  Del |  Sub | Shft | WdSh |  NumEr |  AvNumWd |      TER
(id_TEST_WMT_3164):0 |    0 |    2 |    2 |    1 |    1 |    5.0 |   14.000 |   35.714
(id_TEST_WMT_3165):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   10.000 |   10.000
(id_TEST_WMT_3166):0 |    0 |    3 |    4 |    0 |    0 |    7.0 |   23.000 |   30.435
(id_TEST_WMT_3167):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   48.000 |    2.083
(id_TEST_WMT_3168):0 |    3 |    0 |    4 |    0 |    0 |    7.0 |    9.000 |   77.778
(id_TEST_WMT_3169):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_3170):0 |    6 |    0 |    7 |    1 |    1 |   14.0 |   20.000 |   70.000
(id_TEST_WMT_3171):0 |    0 |    3 |    1 |    0 |    0 |    4.0 |   20.000 |   20.000
(id_TEST_WMT_3172):0 |    1 |    2 |    4 |    0 |    0 |    7.0 |   20.000 |   35.000
(id_TEST_WMT_3173):0 |    2 |    0 |    3 |    2 |    2 |    7.0 |   27.000 |   25.926
(id_TEST_WMT_3174):0 |    6 |    3 |    7 |    2 |    2 |   18.0 |   42.000 |   42.857
(id_TEST_WMT_3175):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   20.000 |    5.000
(id_TEST_WMT_3176):0 |    4 |    0 |    3 |    2 |    2 |    9.0 |   25.000 |   36.000
(id_TEST_WMT_3177):0 |    5 |    0 |    3 |    0 |    0 |    8.0 |   25.000 |   32.000
(id_TEST_WMT_3178):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_3179):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   48.000 |    6.250
(id_TEST_WMT_3180):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   24.000 |    4.167
(id_TEST_WMT_3181):0 |    3 |    0 |    1 |    0 |    0 |    4.0 |   22.000 |   18.182
(id_TEST_WMT_3182):0 |    0 |    2 |    6 |    1 |    1 |    9.0 |   22.000 |   40.909
(id_TEST_WMT_3183):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   20.000 |   20.000
(id_TEST_WMT_3184):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |   11.000 |   36.364
(id_TEST_WMT_3185):0 |    4 |    1 |    2 |    5 |    5 |   12.0 |   30.000 |   40.000
(id_TEST_WMT_3186):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    6.000 |   16.667
(id_TEST_WMT_3187):0 |    1 |    1 |    0 |    0 |    0 |    2.0 |   11.000 |   18.182
(id_TEST_WMT_3188):0 |    2 |    0 |    4 |    0 |    0 |    6.0 |   45.000 |   13.333
(id_TEST_WMT_3189):0 |    0 |    2 |    6 |    0 |    0 |    8.0 |   18.000 |   44.444
(id_TEST_WMT_3190):0 |    3 |    0 |    5 |    0 |    0 |    8.0 |   24.000 |   33.333
(id_TEST_WMT_3191):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3192):0 |    0 |    4 |    4 |    2 |    2 |   10.0 |   48.000 |   20.833
(id_TEST_WMT_3193):0 |    2 |    1 |    4 |    0 |    0 |    7.0 |   14.000 |   50.000
(id_TEST_WMT_3194):0 |    0 |    1 |    9 |    2 |    2 |   12.0 |   28.000 |   42.857
(id_TEST_WMT_3195):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_3196):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_3197):0 |    3 |    1 |    9 |    2 |    5 |   15.0 |   29.000 |   51.724
(id_TEST_WMT_3198):0 |    0 |    4 |    2 |    1 |    1 |    7.0 |   20.000 |   35.000
(id_TEST_WMT_3199):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_3200):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_3201):0 |    1 |    2 |   10 |    1 |    1 |   14.0 |   31.000 |   45.161
(id_TEST_WMT_3202):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |   19.000 |   15.789
(id_TEST_WMT_3203):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   18.000 |   22.222
(id_TEST_WMT_3204):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_3205):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |    7.000 |   42.857
(id_TEST_WMT_3206):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   21.000 |    4.762
(id_TEST_WMT_3207):0 |    3 |    0 |    5 |    1 |    1 |    9.0 |   10.000 |   90.000
(id_TEST_WMT_3208):0 |    1 |    3 |    4 |    0 |    0 |    8.0 |   17.000 |   47.059
(id_TEST_WMT_3209):0 |    0 |    2 |    2 |    0 |    0 |    4.0 |   47.000 |    8.511
(id_TEST_WMT_3210):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   28.000 |    7.143
(id_TEST_WMT_3211):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_3212):0 |    0 |    0 |    3 |    2 |    3 |    5.0 |   21.000 |   23.810
(id_TEST_WMT_3213):0 |    0 |    0 |    3 |    1 |    1 |    4.0 |    6.000 |   66.667
(id_TEST_WMT_3214):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   13.000 |   23.077
(id_TEST_WMT_3215):0 |    1 |    2 |    3 |    0 |    0 |    6.0 |   52.000 |   11.538
(id_TEST_WMT_3216):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_3217):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   36.000 |    5.556
(id_TEST_WMT_3218):0 |    1 |    0 |    5 |    1 |    1 |    7.0 |   26.000 |   26.923
(id_TEST_WMT_3219):0 |    6 |    0 |    2 |    0 |    0 |    8.0 |   14.000 |   57.143
(id_TEST_WMT_3220):0 |    2 |    0 |    6 |    4 |    4 |   12.0 |   50.000 |   24.000
(id_TEST_WMT_3221):0 |    3 |    1 |    6 |    1 |    1 |   11.0 |   48.000 |   22.917
(id_TEST_WMT_3222):0 |    0 |    2 |   15 |    4 |    4 |   21.0 |   51.000 |   41.176
(id_TEST_WMT_3223):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   20.000 |   15.000
(id_TEST_WMT_3224):0 |    2 |    0 |    6 |    2 |    2 |   10.0 |   23.000 |   43.478
(id_TEST_WMT_3225):0 |    2 |    0 |    2 |    1 |    1 |    5.0 |   21.000 |   23.810
(id_TEST_WMT_3226):0 |    0 |    2 |    9 |    0 |    0 |   11.0 |   33.000 |   33.333
(id_TEST_WMT_3227):0 |    1 |    0 |    3 |    1 |    2 |    5.0 |   13.000 |   38.462
(id_TEST_WMT_3228):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3229):0 |    1 |    0 |    7 |    1 |    1 |    9.0 |   24.000 |   37.500
(id_TEST_WMT_3230):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_3231):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   13.000 |    0.000
(id_TEST_WMT_3232):0 |    1 |    2 |    4 |    1 |    1 |    8.0 |   51.000 |   15.686
(id_TEST_WMT_3233):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_3234):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   30.000 |    6.667
(id_TEST_WMT_3235):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   29.000 |    3.448
(id_TEST_WMT_3236):0 |    5 |    0 |    7 |    0 |    0 |   12.0 |   24.000 |   50.000
(id_TEST_WMT_3237):0 |    2 |    2 |    1 |    0 |    0 |    5.0 |   21.000 |   23.810
(id_TEST_WMT_3238):0 |   73 |    0 |   11 |    7 |    8 |   91.0 |   64.000 |  142.188
(id_TEST_WMT_3239):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_3240):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   18.000 |   11.111
(id_TEST_WMT_3241):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   30.000 |   23.333
(id_TEST_WMT_3242):0 |    2 |    0 |    3 |    0 |    0 |    5.0 |   30.000 |   16.667
(id_TEST_WMT_3243):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   20.000 |   15.000
(id_TEST_WMT_3244):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_3245):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   42.000 |    0.000
(id_TEST_WMT_3246):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |    6.000 |   50.000
(id_TEST_WMT_3247):0 |    1 |    2 |    8 |    1 |    2 |   12.0 |   24.000 |   50.000
(id_TEST_WMT_3248):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   11.000 |   18.182
(id_TEST_WMT_3249):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_3250):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   25.000 |    4.000
(id_TEST_WMT_3251):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   15.000 |    0.000
(id_TEST_WMT_3252):0 |    2 |    9 |    3 |    0 |    0 |   14.0 |   32.000 |   43.750
(id_TEST_WMT_3253):0 |    0 |    0 |    5 |    2 |    3 |    7.0 |   36.000 |   19.444
(id_TEST_WMT_3254):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_3255):0 |    1 |    0 |    2 |    1 |    1 |    4.0 |   53.000 |    7.547
(id_TEST_WMT_3256):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3257):0 |    4 |    1 |    5 |    2 |    3 |   12.0 |   35.000 |   34.286
(id_TEST_WMT_3258):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   38.000 |    0.000
(id_TEST_WMT_3259):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |    4.000 |   50.000
(id_TEST_WMT_3260):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_3261):0 |    0 |    4 |    4 |    0 |    0 |    8.0 |   22.000 |   36.364
(id_TEST_WMT_3262):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   20.000 |   25.000
(id_TEST_WMT_3263):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_3264):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3265):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   17.000 |   11.765
(id_TEST_WMT_3266):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   14.000 |   14.286
(id_TEST_WMT_3267):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |   16.000 |   31.250
(id_TEST_WMT_3268):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_3269):0 |    2 |    0 |    5 |    1 |    1 |    8.0 |   22.000 |   36.364
(id_TEST_WMT_3270):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   15.000 |   33.333
(id_TEST_WMT_3271):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   24.000 |    0.000
(id_TEST_WMT_3272):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   18.000 |    5.556
(id_TEST_WMT_3273):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   13.000 |    7.692
(id_TEST_WMT_3274):0 |    1 |    0 |    1 |    1 |    1 |    3.0 |   21.000 |   14.286
(id_TEST_WMT_3275):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   15.000 |    0.000
(id_TEST_WMT_3276):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   18.000 |   38.889
(id_TEST_WMT_3277):0 |    5 |    1 |    1 |    0 |    0 |    7.0 |    7.000 |  100.000
(id_TEST_WMT_3278):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |   25.000 |   20.000
(id_TEST_WMT_3279):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   34.000 |    2.941
(id_TEST_WMT_3280):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   34.000 |   20.588
(id_TEST_WMT_3281):0 |    1 |    1 |    0 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3282):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |   27.000 |   18.519
(id_TEST_WMT_3283):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |   12.000 |   41.667
(id_TEST_WMT_3284):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |   25.000 |    8.000
(id_TEST_WMT_3285):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   21.000 |    0.000
(id_TEST_WMT_3286):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_3287):0 |    1 |    1 |    2 |    1 |    1 |    5.0 |   31.000 |   16.129
(id_TEST_WMT_3288):0 |    1 |    2 |    8 |    1 |    1 |   12.0 |   31.000 |   38.710
(id_TEST_WMT_3289):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   30.000 |    6.667
(id_TEST_WMT_3290):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   21.000 |    4.762
(id_TEST_WMT_3291):0 |    5 |    1 |   12 |    1 |    1 |   19.0 |   39.000 |   48.718
(id_TEST_WMT_3292):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   20.000 |   15.000
(id_TEST_WMT_3293):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   22.000 |   18.182
(id_TEST_WMT_3294):0 |    8 |    0 |    5 |    1 |    1 |   14.0 |   26.000 |   53.846
(id_TEST_WMT_3295):0 |    4 |    0 |    6 |    0 |    0 |   10.0 |   45.000 |   22.222
(id_TEST_WMT_3296):0 |    5 |    1 |    6 |    0 |    0 |   12.0 |   58.000 |   20.690
(id_TEST_WMT_3297):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_3298):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_3299):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   14.000 |    0.000
(id_TEST_WMT_3300):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |    7.000 |   42.857
(id_TEST_WMT_3301):0 |    0 |    0 |    1 |    2 |    4 |    3.0 |   20.000 |   15.000
(id_TEST_WMT_3302):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_3303):0 |    1 |    0 |    6 |    0 |    0 |    7.0 |   37.000 |   18.919
(id_TEST_WMT_3304):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_3305):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   19.000 |    0.000
(id_TEST_WMT_3306):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   18.000 |   16.667
(id_TEST_WMT_3307):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   28.000 |    3.571
(id_TEST_WMT_3308):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   32.000 |   12.500
(id_TEST_WMT_3309):0 |    2 |    1 |    5 |    0 |    0 |    8.0 |   37.000 |   21.622
(id_TEST_WMT_3310):0 |    0 |    1 |    5 |    1 |    1 |    7.0 |   18.000 |   38.889
(id_TEST_WMT_3311):0 |    2 |    2 |    1 |    1 |    1 |    6.0 |   11.000 |   54.545
(id_TEST_WMT_3312):0 |    0 |    4 |    3 |    3 |    5 |   10.0 |   25.000 |   40.000
(id_TEST_WMT_3313):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_3314):0 |    1 |    1 |    7 |    3 |    3 |   12.0 |   16.000 |   75.000
(id_TEST_WMT_3315):0 |    6 |    0 |    1 |    0 |    0 |    7.0 |   36.000 |   19.444
(id_TEST_WMT_3316):0 |    0 |    4 |    3 |    2 |    2 |    9.0 |   17.000 |   52.941
(id_TEST_WMT_3317):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   12.000 |    0.000
(id_TEST_WMT_3318):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_3319):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_3320):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   19.000 |   21.053
(id_TEST_WMT_3321):0 |    0 |    2 |    5 |    1 |    1 |    8.0 |   18.000 |   44.444
(id_TEST_WMT_3322):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   19.000 |    5.263
(id_TEST_WMT_3323):0 |    0 |    3 |    4 |    1 |    1 |    8.0 |   31.000 |   25.806
(id_TEST_WMT_3324):0 |    0 |    2 |    2 |    1 |    1 |    5.0 |   51.000 |    9.804
(id_TEST_WMT_3325):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |   24.000 |   20.833
(id_TEST_WMT_3326):0 |    6 |    1 |    6 |    1 |    1 |   14.0 |   25.000 |   56.000
(id_TEST_WMT_3327):0 |    1 |    3 |    2 |    1 |    1 |    7.0 |   34.000 |   20.588
(id_TEST_WMT_3328):0 |    2 |    1 |    0 |    2 |    3 |    5.0 |   44.000 |   11.364
(id_TEST_WMT_3329):0 |    4 |    4 |    3 |    1 |    1 |   12.0 |   45.000 |   26.667
(id_TEST_WMT_3330):0 |    6 |    0 |    4 |    0 |    0 |   10.0 |   13.000 |   76.923
(id_TEST_WMT_3331):0 |    2 |    0 |    6 |    1 |    3 |    9.0 |   45.000 |   20.000
(id_TEST_WMT_3332):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   26.000 |    3.846
(id_TEST_WMT_3333):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   30.000 |   13.333
(id_TEST_WMT_3334):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   51.000 |    3.922
(id_TEST_WMT_3335):0 |    0 |   48 |    1 |    0 |    0 |   49.0 |   57.000 |   85.965
(id_TEST_WMT_3336):0 |    1 |    4 |    5 |    2 |    2 |   12.0 |   53.000 |   22.642
(id_TEST_WMT_3337):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_3338):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_3339):0 |    2 |    0 |    6 |    1 |    1 |    9.0 |   39.000 |   23.077
(id_TEST_WMT_3340):0 |    0 |    0 |   13 |    1 |    1 |   14.0 |   15.000 |   93.333
(id_TEST_WMT_3341):0 |    8 |    0 |    9 |    1 |    1 |   18.0 |   50.000 |   36.000
(id_TEST_WMT_3342):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   30.000 |    3.333
(id_TEST_WMT_3343):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_3344):0 |    0 |    1 |    1 |    1 |    1 |    3.0 |    7.000 |   42.857
(id_TEST_WMT_3345):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |   16.000 |   31.250
(id_TEST_WMT_3346):0 |    2 |    0 |    8 |    1 |    1 |   11.0 |   35.000 |   31.429
(id_TEST_WMT_3347):0 |    0 |    0 |    5 |    0 |    0 |    5.0 |   21.000 |   23.810
(id_TEST_WMT_3348):0 |    0 |    5 |    3 |    0 |    0 |    8.0 |   15.000 |   53.333
(id_TEST_WMT_3349):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   15.000 |   26.667
(id_TEST_WMT_3350):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_3351):0 |   17 |    0 |    4 |    1 |    1 |   22.0 |   17.000 |  129.412
(id_TEST_WMT_3352):0 |    2 |    0 |    3 |    0 |    0 |    5.0 |   22.000 |   22.727
(id_TEST_WMT_3353):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_3354):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_3355):0 |    6 |    1 |   10 |    7 |   11 |   24.0 |   75.000 |   32.000
(id_TEST_WMT_3356):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   19.000 |   15.789
(id_TEST_WMT_3357):0 |    6 |    1 |    4 |    0 |    0 |   11.0 |   51.000 |   21.569
(id_TEST_WMT_3358):0 |    0 |    2 |    1 |    2 |    2 |    5.0 |   29.000 |   17.241
(id_TEST_WMT_3359):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   29.000 |    6.897
(id_TEST_WMT_3360):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   14.000 |   21.429
(id_TEST_WMT_3361):0 |   14 |    1 |   10 |    4 |    6 |   29.0 |   21.000 |  138.095
(id_TEST_WMT_3362):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   32.000 |    6.250
(id_TEST_WMT_3363):0 |    2 |    0 |    1 |    1 |    1 |    4.0 |   24.000 |   16.667
(id_TEST_WMT_3364):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   10.000 |   10.000
(id_TEST_WMT_3365):0 |    2 |    1 |    2 |    0 |    0 |    5.0 |   15.000 |   33.333
(id_TEST_WMT_3366):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   11.000 |   18.182
(id_TEST_WMT_3367):0 |    4 |    0 |    4 |    0 |    0 |    8.0 |   19.000 |   42.105
(id_TEST_WMT_3368):0 |    6 |    0 |    5 |    3 |    3 |   14.0 |   38.000 |   36.842
(id_TEST_WMT_3369):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   29.000 |    6.897
(id_TEST_WMT_3370):0 |    4 |    0 |    2 |    0 |    0 |    6.0 |   10.000 |   60.000
(id_TEST_WMT_3371):0 |    1 |    4 |    5 |    0 |    0 |   10.0 |   25.000 |   40.000
(id_TEST_WMT_3372):0 |    1 |    0 |    2 |    1 |    1 |    4.0 |    9.000 |   44.444
(id_TEST_WMT_3373):0 |    3 |    5 |    7 |    5 |    6 |   20.0 |  100.000 |   20.000
(id_TEST_WMT_3374):0 |    1 |    0 |    1 |    1 |    1 |    3.0 |   14.000 |   21.429
(id_TEST_WMT_3375):0 |    3 |    1 |    2 |    0 |    0 |    6.0 |   20.000 |   30.000
(id_TEST_WMT_3376):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_3377):0 |    4 |    0 |    7 |    1 |    1 |   12.0 |   24.000 |   50.000
(id_TEST_WMT_3378):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_3379):0 |    5 |    1 |    1 |    0 |    0 |    7.0 |   49.000 |   14.286
(id_TEST_WMT_3380):0 |    0 |    1 |    7 |    2 |    2 |   10.0 |   43.000 |   23.256
(id_TEST_WMT_3381):0 |    3 |    1 |    4 |    0 |    0 |    8.0 |   32.000 |   25.000
(id_TEST_WMT_3382):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   25.000 |    4.000
(id_TEST_WMT_3383):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_3384):0 |    2 |    0 |    0 |    0 |    0 |    2.0 |   21.000 |    9.524
(id_TEST_WMT_3385):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   28.000 |    7.143
(id_TEST_WMT_3386):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_3387):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |   25.000 |   12.000
(id_TEST_WMT_3388):0 |    1 |    1 |    6 |    1 |    1 |    9.0 |   30.000 |   30.000
(id_TEST_WMT_3389):0 |    0 |    1 |    5 |    1 |    2 |    7.0 |   18.000 |   38.889
(id_TEST_WMT_3390):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   31.000 |    6.452
(id_TEST_WMT_3391):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_3392):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_3393):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_3394):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   17.000 |    5.882
(id_TEST_WMT_3395):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   26.000 |    7.692
(id_TEST_WMT_3396):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_3397):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_3398):0 |    0 |    1 |    3 |    1 |    2 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_3399):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   22.000 |   31.818
(id_TEST_WMT_3400):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   23.000 |    8.696
(id_TEST_WMT_3401):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_3402):0 |    0 |    8 |    2 |    3 |    3 |   13.0 |   31.000 |   41.935
(id_TEST_WMT_3403):0 |    0 |    1 |    1 |    1 |    1 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_3404):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_3405):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   15.000 |   13.333
(id_TEST_WMT_3406):0 |    0 |    1 |    3 |    1 |    2 |    5.0 |   37.000 |   13.514
(id_TEST_WMT_3407):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   17.000 |   29.412
(id_TEST_WMT_3408):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_3409):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_3410):0 |    0 |    3 |    1 |    0 |    0 |    4.0 |   34.000 |   11.765
(id_TEST_WMT_3411):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_3412):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   33.000 |    3.030
(id_TEST_WMT_3413):0 |    1 |    2 |    0 |    0 |    0 |    3.0 |   41.000 |    7.317
(id_TEST_WMT_3414):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   32.000 |    9.375
(id_TEST_WMT_3415):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   15.000 |   26.667
(id_TEST_WMT_3416):0 |    8 |    0 |    9 |    2 |    2 |   19.0 |   28.000 |   67.857
(id_TEST_WMT_3417):0 |    3 |    0 |    5 |    1 |    1 |    9.0 |   32.000 |   28.125
(id_TEST_WMT_3418):0 |    1 |    0 |    9 |    3 |    3 |   13.0 |   37.000 |   35.135
(id_TEST_WMT_3419):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   13.000 |   15.385
